REPO,FILE,DEV,MINOR,MAJOR,OWNER_LINES,SMELL_COUNT,SMELL_FLAG
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_journalbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_journalbeat/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_journalbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_journalbeat/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/defaults/main.yml,2,1,1,0.96154,6,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/tasks/main.yml,1,0,1,1.0,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/redhat.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_kibana/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/meta/main.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/logstash_arcsight.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/logstash_kafka_ssl.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/tasks/main.yml,3,2,1,0.95475,11,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/redhat.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_logstash/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/defaults/main.yml,3,0,3,0.75,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/handlers/main.yml,3,1,2,0.90909,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/tasks/main.yml,5,2,3,0.74328,3,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/tasks/metricbeat_setup.yml,2,0,2,0.94737,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/redhat.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_metricbeat/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/handlers/main.yml,2,0,2,0.93939,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/tasks/main.yml,3,1,2,0.79798,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/tasks/packetbeat_setup.yml,2,0,2,0.94737,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/redhat.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_packetbeat/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/elastic_apt_repos.yml,2,0,2,0.7619,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/elastic_yum_repos.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/elastic_zypper_repos.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/tasks/main.yml,2,0,2,0.625,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/redhat.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/ubuntu-14.04.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_repositories/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/tasks/main.yml,3,2,1,0.94231,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_retention/vars/calculate_index_retention_default.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elastic_rollup/tasks/main.yml,2,1,1,0.9619,6,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/meta/main.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/elasticsearch_nfs_setup.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/elasticsearch_plugins.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/tasks/main.yml,1,0,1,1.0,9,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/redhat.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/suse.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/ubuntu.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/vars_default.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/elasticsearch/vars/vars_kibana.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/tasks/go_install.yml,2,0,2,0.84091,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/roles/go_install_1.10/tasks/main.yml,2,1,1,0.95652,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/ansible-role-requirements.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/inventory/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/inventory/test-container-inventory.yml,2,0,2,0.68519,10,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/inventory/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/elk_metrics_6x/tests/inventory/test-metal-inventory.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/grafana/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/grafana/inventory.example.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/graylog/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/graylog/ansible-role-requirements.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/container-network-adjustments.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/container-network-bounce.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/host-adjustments.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/remove-juno-log-rotate.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/swift-repo-adjustments.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/swift-ring-adjustments.yml,1,0,1,1.0,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-kilo/playbooks/user-secrets-adjustments-kilo.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/ansible_fact_cleanup-liberty.yml,1,1,0,0.04167,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/deploy-config-changes-liberty.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/disable-neutron-port-security.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/mariadb-apt-cleanup.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/memcached-flush.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-liberty/playbooks/user-secrets-adjustment-liberty.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/ansible_fact_cleanup-mitaka-1.yml,1,1,0,0.04167,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/ansible_fact_cleanup-mitaka-2.yml,1,1,0,0.04167,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/deploy-config-changes-mitaka.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/old-hostname-compatibility-mitaka.yml,2,1,1,0.98413,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/pip-conf-removal.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-mitaka/playbooks/user-secrets-adjustment-mitaka.yml,2,0,2,0.90625,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/ansible_fact_cleanup-newton.yml,1,1,0,0.04167,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/aodh-api-init-delete.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/ceilometer-api-init-delete.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible-ops/leap-upgrades/upgrade-utilities-newton/playbooks/deploy-config-changes-newton.yml,1,0,1,1.0,2,1
