MONTH,REPO_DIR,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,HARD_CODE_UNAME,HARD_CODE_PASS,TOTAL
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks/sync-dbs.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks/cleanup-dataplane.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks/activate-ovn.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/migration/tasks/clone-dataplane.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/create/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/create/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/create/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/create/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/cleanup/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/cleanup/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/cleanup/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/cleanup/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/validate/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/validate/defaults/main.yml,1, 0, 0, 0, 0, 0, 1, 0, 2
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/validate/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/resources/validate/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/post-migration/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/post-migration/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/post-migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/post-migration/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/pre-migration/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/pre-migration/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/delete-neutron-resources/defaults,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/delete-neutron-resources/defaults/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/delete-neutron-resources/tasks,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/migration/tripleo_environment/playbooks/roles/delete-neutron-resources/tasks/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/tripleo,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/tripleo/ovn.yml,1, 0, 0, 0, 1, 0, 0, 0, 2
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/playbooks/legacy,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@networking-ovn/playbooks/legacy/tempest-post-common.yml,0, 0, 0, 0, 1, 0, 0, 0, 1
2019-7,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@ansible-role-python_venv_build/handlers,/home/brokenquark/Workspace/SLIC-Ansible (copy)/repo-openstack/openstack@ansible-role-python_venv_build/handlers/main.yml,0, 0, 0, 0, 0, 0, 0, 0, 0
