MONTH,REPO_DIR,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,HARD_CODE_UNAME,HARD_CODE_PASS,TOTAL
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/rdgo-setup.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/setup-libvirt-image.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/ostree-boot-verify.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/setup-rpmbuild-system.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/ara/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/ara/tasks/main.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/vm-destroy.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/vm-list.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/vm-storage.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/vm-init.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/main.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/libvirt-system/tasks/vm-import.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rdgo-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rdgo-system/tasks/main.yml,0,0,0,0,1,3,0,0,4
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rdgo-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rdgo-system/tasks/epel7.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rpmbuild-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rpmbuild-system/tasks/main.yml,0,0,0,0,0,1,0,0,1
2019-4,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rpmbuild-system/tasks,/home/brokenquark/repo-ansi/CentOS-PaaS-SIG@ci-pipeline/playbooks/roles/rpmbuild-system/tasks/epel7.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/recreate-etcd-cluster.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/show-package-drift.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/wait-for-hosts.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/trace-consul-wan-traffic.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-0.5.1.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/host-connectivity.yml,0,0,0,0,1,0,0,0,1
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/show-containers.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/consul-join-wan.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/show-uptime.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/rolling-upgrade-packages.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/check-requirements.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/force-leader-election.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-1.1.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/reboot-hosts.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-nginx-consul.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-1.0.3.yml,1,0,0,0,0,0,1,0,2
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-packages.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-mesos-marathon.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@mantl/playbooks/upgrade-consul.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/recreate-etcd-cluster.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/show-package-drift.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/wait-for-hosts.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/trace-consul-wan-traffic.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-0.5.1.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/host-connectivity.yml,0,0,0,0,1,0,0,0,1
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/show-containers.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/consul-join-wan.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/show-uptime.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/rolling-upgrade-packages.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/check-requirements.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/force-leader-election.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-1.1.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/reboot-hosts.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-nginx-consul.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-1.0.3.yml,1,0,0,0,0,0,1,0,2
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-packages.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-mesos-marathon.yml,0,0,0,0,0,0,0,0,0
2019-4,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks,/home/brokenquark/repo-ansi/CiscoCloud@microservices-infrastructure/playbooks/upgrade-consul.yml,0,0,0,0,0,0,0,0,0
