MONTH,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,TOTAL
2019-03-09 02:12:45.625206, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.0.47/playbooks/common/openshift-master/config.yml,1,0,0,0,0,0,1
2019-03-09 02:12:45.724120, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.0.47/playbooks/common/openshift-node/config.yml,1,0,0,0,0,0,1
2019-03-09 02:12:46.500582, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.4.12-1/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:46.559512, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.4.12-1/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:12:46.637852, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.4.12-1/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:12:46.776045, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.4.12-1/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:12:46.782522, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.4.12-1/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,10,0,0,0,0,0,10
2019-03-09 02:12:48.233821, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.3.46/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:48.305494, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.3.46/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:12:48.391085, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.3.46/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:12:48.509372, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.3.46/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:12:48.516655, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.3.46/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,10,0,0,0,0,0,10
2019-03-09 02:12:49.956539, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.0.88/playbooks/common/openshift-master/config.yml,1,0,0,0,0,0,1
2019-03-09 02:12:49.963351, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.0.88/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:50.049945, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.0.88/playbooks/common/openshift-node/config.yml,1,0,0,0,0,0,1
2019-03-09 02:12:51.158280, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.24/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:51.230390, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.24/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:12:51.305260, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.24/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:12:51.405183, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.24/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:12:51.410531, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.24/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,8,0,0,0,0,0,8
2019-03-09 02:12:52.552876, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:52.558772, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-master/restart_hosts.yml,0,0,0,0,2,0,2
2019-03-09 02:12:52.616181, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:12:52.670932, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:12:52.703451, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/redeploy-certificates/registry.yml,3,0,0,0,0,0,3
2019-03-09 02:12:52.756876, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/redeploy-certificates/openshift-ca.yml,9,0,0,0,0,0,9
2019-03-09 02:12:52.784905, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/redeploy-certificates/router.yml,1,0,0,0,0,0,1
2019-03-09 02:12:52.804349, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/rpm_upgrade.yml,0,0,0,0,1,0,1
2019-03-09 02:12:52.806441, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/containerized_node_upgrade.yml,0,0,0,0,1,0,1
2019-03-09 02:12:52.849308, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/upgrade_control_plane.yml,0,0,0,0,1,0,1
2019-03-09 02:12:52.933036, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/v3_4/master_config_upgrade.yml,3,0,0,0,0,0,3
2019-03-09 02:12:52.969453, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/v3_5/validator.yml,0,0,0,0,4,0,4
2019-03-09 02:12:53.051128, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:12:53.058911, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.5.127/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,13,0,0,0,0,0,13
2019-03-09 02:12:55.959320, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:12:55.965360, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-master/restart_hosts.yml,0,0,0,0,2,0,2
2019-03-09 02:12:56.069709, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:12:56.134852, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:12:56.159379, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/redeploy-certificates/masters.yml,1,0,0,0,0,0,1
2019-03-09 02:12:56.169916, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/redeploy-certificates/registry.yml,3,0,0,0,0,0,3
2019-03-09 02:12:56.224552, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/redeploy-certificates/openshift-ca.yml,9,0,0,0,0,0,9
2019-03-09 02:12:56.252382, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/redeploy-certificates/router.yml,1,0,0,0,0,0,1
2019-03-09 02:12:56.268283, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/rpm_upgrade.yml,0,0,0,0,1,0,1
2019-03-09 02:12:56.269786, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/containerized_node_upgrade.yml,0,0,0,0,1,0,1
2019-03-09 02:12:56.322299, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/upgrade_control_plane.yml,1,0,0,0,2,0,3
2019-03-09 02:12:56.422728, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_4/master_config_upgrade.yml,5,0,0,0,0,0,5
2019-03-09 02:12:56.460564, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_5/validator.yml,0,0,0,0,4,0,4
2019-03-09 02:12:56.464383, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_5/master_config_upgrade.yml,5,0,0,0,0,0,5
2019-03-09 02:12:56.497547, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_6/validator.yml,0,0,0,0,1,0,1
2019-03-09 02:12:56.500600, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_6/master_config_upgrade.yml,5,0,0,0,0,0,5
2019-03-09 02:12:56.555918, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:12:56.563966, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.6.173.0.59/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,13,0,0,0,0,0,13
2019-03-09 02:13:00.516848, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:13:00.521384, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-master/restart_hosts.yml,0,0,0,0,1,0,1
2019-03-09 02:13:00.526276, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-master/revert-client-ca.yml,1,0,0,0,0,0,1
2019-03-09 02:13:00.560556, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-master/tasks/wire_aggregator.yml,12,0,0,0,1,0,13
2019-03-09 02:13:00.726923, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:13:00.810996, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:13:00.863121, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/redeploy-certificates/registry.yml,3,0,0,0,0,0,3
2019-03-09 02:13:00.910148, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/redeploy-certificates/openshift-ca.yml,9,0,0,0,0,0,9
2019-03-09 02:13:00.929713, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/redeploy-certificates/router.yml,1,0,0,0,0,0,1
2019-03-09 02:13:01.017434, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/upgrade_control_plane.yml,1,0,0,0,2,0,3
2019-03-09 02:13:01.117089, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/pre/verify_etcd3_backend.yml,1,0,0,0,0,0,1
2019-03-09 02:13:01.125798, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_4/master_config_upgrade.yml,2,0,0,0,0,0,2
2019-03-09 02:13:01.167359, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_5/validator.yml,0,0,0,0,4,0,4
2019-03-09 02:13:01.168807, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_5/master_config_upgrade.yml,2,0,0,0,0,0,2
2019-03-09 02:13:01.203393, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_6/validator.yml,0,0,0,0,1,0,1
2019-03-09 02:13:01.205343, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_6/master_config_upgrade.yml,3,0,0,0,0,0,3
2019-03-09 02:13:01.266614, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:13:01.274414, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,13,0,0,0,0,0,13
2019-03-09 02:13:01.309540, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_7/validator.yml,0,0,0,0,1,0,1
2019-03-09 02:13:01.312089, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/common/openshift-cluster/upgrades/v3_7/master_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:13:01.378157, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/aws/openshift-cluster/accept.yml,1,0,0,0,0,0,1
2019-03-09 02:13:01.385808, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.52-1/playbooks/aws/openshift-cluster/install.yml,1,0,0,0,0,0,1
2019-03-09 02:13:07.261993, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-git-2016-04-27/playbooks/common/openshift-master/config.yml,1,0,0,0,0,0,1
2019-03-09 02:13:07.268903, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-git-2016-04-27/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:13:07.356737, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-git-2016-04-27/playbooks/common/openshift-node/config.yml,1,0,0,0,0,0,1
2019-03-09 02:13:08.447417, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.13/playbooks/common/openshift-master/config.yml,1,0,0,0,0,0,1
2019-03-09 02:13:08.454238, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.13/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:13:08.537232, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.13/playbooks/common/openshift-node/config.yml,1,0,0,0,0,0,1
2019-03-09 02:13:08.548542, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.13/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:13:08.584778, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.2.13/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:13:09.802299, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-master/scaleup.yml,1,0,0,0,0,0,1
2019-03-09 02:13:09.806864, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-master/restart_hosts.yml,0,0,0,0,1,0,1
2019-03-09 02:13:09.812581, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-master/revert-client-ca.yml,1,0,0,0,0,0,1
2019-03-09 02:13:09.847134, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-master/tasks/wire_aggregator.yml,12,0,0,0,1,0,13
2019-03-09 02:13:10.011958, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/initialize_openshift_version.yml,0,0,0,0,2,0,2
2019-03-09 02:13:10.093918, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/enable_dnsmasq.yml,2,0,0,0,0,0,2
2019-03-09 02:13:10.148257, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/redeploy-certificates/registry.yml,3,0,0,0,0,0,3
2019-03-09 02:13:10.199740, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/redeploy-certificates/openshift-ca.yml,9,0,0,0,0,0,9
2019-03-09 02:13:10.220876, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/redeploy-certificates/router.yml,1,0,0,0,0,0,1
2019-03-09 02:13:10.301654, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/upgrade_control_plane.yml,1,0,0,0,2,0,3
2019-03-09 02:13:10.392742, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/pre/verify_etcd3_backend.yml,1,0,0,0,0,0,1
2019-03-09 02:13:10.401399, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_4/master_config_upgrade.yml,2,0,0,0,0,0,2
2019-03-09 02:13:10.441628, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_5/validator.yml,0,0,0,0,4,0,4
2019-03-09 02:13:10.443124, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_5/master_config_upgrade.yml,2,0,0,0,0,0,2
2019-03-09 02:13:10.481306, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_6/validator.yml,0,0,0,0,1,0,1
2019-03-09 02:13:10.483581, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_6/master_config_upgrade.yml,3,0,0,0,0,0,3
2019-03-09 02:13:10.554349, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_3/node_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:13:10.562579, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_3/master_config_upgrade.yml,13,0,0,0,0,0,13
2019-03-09 02:13:10.603039, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_7/validator.yml,0,0,0,0,1,0,1
2019-03-09 02:13:10.605751, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.7.42-1/playbooks/common/openshift-cluster/upgrades/v3_7/master_config_upgrade.yml,4,0,0,0,0,0,4
2019-03-09 02:13:16.888604, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/common/openshift-cluster/upgrades/pre/verify_cluster.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.031086, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/aws/openshift-cluster/install.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.068801, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/azure/openshift-cluster/build_base_image.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.090235, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/azure/openshift-cluster/build_node_image.yml,2,0,0,0,0,0,2
2019-03-09 02:13:17.106621, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/azure/openshift-cluster/launch.yml,21,0,2,0,0,0,23
2019-03-09 02:13:17.114078, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/azure/openshift-cluster/group_vars/all/yum_repos.yml,19,0,1,0,0,1,21
2019-03-09 02:13:17.118898, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/azure/openshift-cluster/tasks/provision_instance.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.198174, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/redeploy-openshift-ca.yml,9,0,0,0,0,0,9
2019-03-09 02:13:17.208483, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/certificates-backup.yml,0,0,0,0,0,1,1
2019-03-09 02:13:17.250493, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/revert-client-ca.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.279580, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/upgrade.yml,0,0,0,0,1,1,2
2019-03-09 02:13:17.290558, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/validate_restart.yml,0,0,0,0,0,1,1
2019-03-09 02:13:17.294175, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-master/private/tasks/restart_hosts.yml,0,0,0,0,1,0,1
2019-03-09 02:13:17.478421, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/gcp/openshift-cluster/build_base_image.yml,2,0,0,0,0,1,3
2019-03-09 02:13:17.579009, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/byo/calico/legacy_upgrade.yml,4,0,0,0,0,1,5
2019-03-09 02:13:17.689204, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/init/version.yml,0,0,0,0,2,0,2
2019-03-09 02:13:17.730667, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/init/basic_facts.yml,0,0,0,0,0,1,1
2019-03-09 02:13:17.811405, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-hosted/private/create_persistent_volumes.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.829218, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-hosted/private/redeploy-router-certificates.yml,1,0,0,0,0,0,1
2019-03-09 02:13:17.841094, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.11.28-1/playbooks/openshift-hosted/private/redeploy-registry-certificates.yml,3,0,0,0,0,0,3
2019-03-09 02:13:25.315305, /home/brokenquark/repo-ansi/openshift@openshift-tools/openshift/installer/vendored/openshift-ansible-3.9.40/playbooks/common/openshift-cluster/upgrades/pre/verify_cluster.yml,1,0,0,0,0,0,1
